4795 R
28803 R
6304 R
12 B
17 B
1555 R
1682 B
1555 R
1454 B
1555 B
1559 B
1555 R
1633 B
1555 R
1518 B
1555 R
1682 B
1555 R
1555 R
1085 B
1555 R
1518 B
1555 R
1518 B
1555 R
1633 B
1555 R
1682 B
1555 B
1538 B
1555 B
1625 B
958 R
1004 R
120 R
289 B
120 R
289 B
120 R
289 B
120 R
246 B
120 R
289 B
120 R
289 B
13 B
10 B
17 B
17 B
51 R
141 B
51 R
46 B
51 R
345 B
51 R
74 B
51 R
46 B
51 R
12 B
51 R
89 B
51 B
61 B
51 R
141 B
51 R
345 B
51 B
64 B
51 B
61 B
51 R
46 B
51 R
268 B
51 R
46 B
51 B
61 B
51 B
64 B
51 R
243 B
51 R
4128 B
51 R
1168 B
51 R
1168 B
51 B
51 B
51 R
59 B
51 R
141 B
38 R
51 R
38 R
81 R
38 R
20036 R
38 R
23363 R
38 R
38 R
51 R
38 R
38 R
104 B
5390 B
8042 B
7018 B
8280 B
327 B
6222 B
16706 B
1724 B
3000 B
155 B
116 R
61 B
116 B
116 B
116 R
61 B
116 R
114 B
116 B
110 B
116 R
32 B
116 R
116 R
90 B
116 R
43 B
116 R
74 R
74 R
34 R
72 R
72 R
74 R
13 R
11 R
11 R
11 R
11 R
17150 B
11 B
10563 B
974 R
974 R
974 R
974 R
10 B
974 R
1908 B
974 R
236 B
974 R
1846 B
974 R
8398 B
974 R
974 R
1908 B
58 R
58 R
34 B
181 R
162 B
181 R
181 R
337 B
181 R
321 B
181 R
145 B
181 R
162 B
4915 R
10387 R
9135 R
2279 R
11584 R
4116 R
13 R
28 R
11459 B
28 R
14821 B
28 R
28 R
26366 B
28 R
15885 B
28 R
14461 B
28 R
14717 B
28 R
26366 B
28 R
16468 B
28 R
26366 B
28 R
26366 B
28 R
17619 B
28 R
26366 B
28 R
1571 B
28 R
26366 B
28 R
26366 B
28 R
5367 B
28 R
26366 B
28 R
26366 B
28 R
2753 B
28 R
26366 B
28 R
28 R
1381 B
37 R
37 B
37 B
11 B
49 R
79 R
79 R
79 R
79 R
79 R
79 R
79 R
63 R
163 R
162 R
143 R
174 R
172 R
93 R
7613 R
188 R
70 R
67 R
186 R
135 R
63 R
170 R
95 R
156 R
43 R
43 B
43 B
43 R
43 B
43 R
43 B
43 B
20 B
43 R
43 B
43 R
43 B
43 R
43 B
43 R
39 R
56 B
39 R
69 B
21 B
600 B
21 R
48 B
21 B
51 B
21 R
24 B
21 R
21 R
48 B
21 B
51 B
21 R
12758 B
51 R
1216 B
51 B
51 B
51 R
1202 B
51 R
1229 B
51 R
192 B
51 R
27 B
51 R
192 B
51 B
61 B
51 R
1213 B
51 R
115 B
51 B
60 B
51 R
1192 B
51 R
34 B
51 R
34 B
353 B
11 R
11 R
98 R
12284 R
5738 R
1880 R
17 R
6140 R
1910 R
2483 R
19493 R
900 R
3989 R
20021 R
2540 R
17 R
11828 R
3020 R
7613 R
11906 R
24170 R
5138 R
1850 R
6515 R
11387 R
53750 R
119726 R
31874 R
39836 R
19715 R
33527 R
15983 R
117113 R
123094 R
39 B
35 B
39 R
95 B
39 R
39 R
6858 B
39 R
31866 B
39 R
77974 B
27 R
49 R
14 B
14 B
31 R
28 R
28 R
21 R
38 B
21 R
44 B
21 R
75 R
71 R
24 R
14 R
69 R
12097 B
46719 R
12097 R
17858 R
12097 R
12097 B
46724 R
12097 R
24682 R
12097 R
22193 R
12097 R
34609 R
12097 R
9629 R
12097 R
37138 R
12097 R
80765 R
12097 R
36176 R
12097 R
81054 R
12097 R
30867 R
12097 R
25413 R
12097 R
42331 R
12097 R
22056 R
12097 R
21071 R
12097 R
34766 R
12097 R
46727 R
12097 R
16309 R
12097 R
34751 R
12097 R
14846 R
12097 R
17125 R
12097 R
32742 R
20 R
79414 R
21454 R
82734 R
96210 R
47522 R
7484 R
124090 R
78650 R
13820 R
73098 R
45226 R
13722 R
41442 R
15050 R
41126 R
12738 R
138646 R
37010 R
69322 R
53906 R
87190 R
112938 R
94716 R
14 R
12 B
62 R
14 B
62 R
12 B
19 B
15 B
19 R
23 B
19 R
19 B
19 R
23 B
11 B
11 B
31 R
40 B
31 R
40 B
31 R
19 B
31 R
40 B
31 R
40 B
31 R
40 B
31 R
15 B
31 R
15 B
31 R
40 B
31 R
40 B
31 R
44 B
31 R
40 B
209 R
93 B
209 R
93 B
209 B
11366 B
209 R
273 B
209 R
6667 B
209 B
12134 B
209 B
3948 B
209 R
7887 B
209 R
209 R
14644 B
209 R
271 B
32 R
11 B
32 R
32 B
32 R
32 B
32 R
40 B
32 R
11 B
32 R
34 B
14 R
528 R
25 R
528 R
11 R
528 R
21 R
528 R
15 R
528 R
25 R
528 R
15 R
87 R
87 R
87 R
10 R
50 R
87 R
24 R
23391 R
28 R
3274 R
2119 R
5131 R
18173 R
250 R
1739 R
93 R
103 B
93 B
93 B
93 R
103 B
93 R
93 R
75 B
21 B
24 B
504 B
5618 B
25 B
15263 B
6068 B
381 B
136 R
961 R
943 B
961 R
968 B
961 B
961 B
961 R
961 R
968 B
961 B
961 B
961 B
961 B
961 R
943 B
961 B
961 B
961 R
968 B
14 R
54 R
21 B
54 R
24 B
54 R
24 B
54 R
21 B
10 R
13 R
28402 R
11395 R
28402 R
28402 R
14793 R
28402 R
32205 R
28402 R
21101 R
28402 B
65576 R
28402 R
39334 R
28402 R
19499 R
28402 R
47381 R
28402 B
65674 R
28402 R
24765 R
28402 R
22312 R
576 R
395 R
546 R
98 R
116 R
558 R
67 B
24 B
67 R
111 B
67 B
67 B
67 B
62 B
67 B
67 B
67 R
67 B
24 B
67 B
67 B
67 B
59 B
67 R
157 B
67 R
67 R
157 B
67 R
106746 B
67 R
157 B
316 R
216 R
292 R
82 R
310 R
25 R
261 R
25 R
25 R
283 R
25 R
410 R
25 R
25 R
618 R
25 R
246 R
25 R
22 R
25 B
161 R
25 R
835 R
25 R
385 R
25 R
283 R
25 R
83 R
25 R
795 R
25 R
211 R
25 R
255 R
25 R
35 R
25 R
794 R
25 B
179 R
25 R
101 R
25 R
206 R
40 R
40 R
10 B
40 R
10 B
40 R
347 B
40 R
23 B
40 R
439 B
23 R
23 R
16 B
23 B
28 B
23 R
16 B
23 R
45 B
23 B
23 B
23 B
28 B
23 R
27 B
50 R
36 R
2149 R
1937 R
98 R
567 R
1581 R
1271 R
605 R
717 R
1847 R
23 R
17 R
2179 R
11 R
18 B
11 R
11 R
12 B
11 R
30 B
11 R
2025 R
322 B
2025 R
364 B
2025 R
364 B
2025 R
316 B
2025 R
2025 R
364 B
2025 B
2025 B
2025 R
364 B
3679 B
16 B
132 R
280 B
132 R
156 B
132 R
156 B
132 R
132 R
156 B
132 R
156 B
132 R
156 B
132 R
156 B
132 R
156 B
3193 R
3207 B
3193 R
3202 B
3193 R
3193 R
1156 B
3193 R
2828 B
3193 R
2690 B
27 R
50 R
250 B
50 R
50 R
180 B
299 R
80 R
252 R
235 R
261 R
66 R
439 R
253 R
26 R
19 R
341 R
101794 R
34 R
119034 R
18328 R
129034 R
35282 R
65786 R
52666 R
55782 R
29394 R
168050 R
52046 R
23 R
23 R
158 B
23 R
23 R
68 B
23 R
12 B
23 R
50 B
23 R
122 B
23 R
185 B
23 R
176 B
15 R
17 R
12 R
67 R
64 R
67 R
1526 R
22 R
1526 R
1542 R
472 R
1554 R
320 R
34 R
252 R
16 R
512 R
182 R
423 R
180 R
543 R
11 R
55 R
55 R
11 R
15 R
15 R
15 R
10 B
15 R
466 B
15 R
15 R
25 B
15 R
94 B
15 R
368 B
733 R
2271 R
733 R
5133 R
733 R
4173 R
733 B
12918 R
733 R
733 R
4031 R
733 R
3353 R
733 R
160 R
733 R
303 R
733 R
84 R
733 B
9948 R
733 R
111 R
733 B
6528 R
733 R
10673 R
733 R
12871 R
733 R
106 R
733 R
243 R
733 R
1016 R
733 B
8473 R
733 R
11401 R
733 R
10186 R
733 R
6941 R
733 B
8833 R
733 B
8133 R
22 R
36 R
36 B
36 B
36 R
33 B
36 R
12648 B
36 B
27 B
36 R
6656 B
36 R
61 B
36 B
48 B
36 B
48 B
36 R
14656 B
36 R
12547 B
36 R
50 B
36 R
3505 B
36 R
7403 B
36 R
19312 B
36 R
61 B
18329 B
3867 R
3867 B
3997 B
16 R
16 R
35 R
415 B
35 R
415 B
35 R
415 B
35 R
18 B
35 R
415 B
35 R
35 R
415 B
35 R
415 B
35 R
415 B
110 R
22 R
150 R
225 R
191 R
191 R
694 B
738 B
694 B
743 B
694 B
433 B
694 B
729 B
694 R
549 B
694 R
411 B
694 B
767 B
694 R
694 B
698 B
694 B
694 B
694 B
423 B
694 R
546 B
694 B
733 B
694 B
756 B
694 R
421 B
694 R
342 B
694 B
756 B
694 B
752 B
694 B
423 B
694 B
715 B
694 R
421 B
694 B
433 B
558 R
558 R
41 B
558 R
24959 B
558 B
558 B
16 R
201 B
16 R
201 B
16 R
16 R
38 B
16 B
14 B
139 R
398 B
139 R
131 B
139 R
398 B
139 R
5374 B
139 R
398 B
139 R
139 R
205 B
139 R
398 B
139 R
398 B
139 R
398 B
139 R
398 B
10 R
27 R
45162 R
13084 R
45162 R
37319 R
45162 B
66016 R
45162 R
45162 R
23018 R
45162 R
17809 R
45162 R
23916 R
45162 R
22487 R
45162 R
19528 R
45162 R
23520 R
45162 R
24444 R
45162 R
25765 R
45162 R
23855 R
45162 R
308 R
45162 R
29943 R
45162 B
65961 R
73 B
377 R
377 R
122 B
377 R
82 B
1626 R
2205 B
1626 R
1626 R
1560 B
1626 B
2916 B
1626 R
24154 B
1626 R
1560 B
1626 R
1676 B
1626 R
1676 B
1626 R
1312 B
1626 B
41536 B
1626 R
1678 B
1626 B
18326 B
1626 R
1560 B
1626 R
1579 B
1626 R
1550 B
1626 R
40679 B
1626 B
40246 B
1626 R
1560 B
1946 R
1946 R
1940 R
1940 R
1932 R
1940 R
1424 R
1946 R
1940 R
1946 R
1940 R
1946 R
818 R
36 R
2265 R
1944 R
1946 R
140 R
146 B
140 R
140 R
152 B
140 R
146 B
26 R
39 B
26 R
39 B
26 R
17 B
26 R
39 B
26 R
15 B
26 R
39 B
26 R
26 R
30 B
26 R
48644 B
80118 R
85826 R
80118 R
167754 R
80118 R
132994 R
80118 R
66018 R
80118 R
37266 R
80118 R
161770 R
80118 R
51854 R
80118 R
80118 R
75275 R
51 R
13 R
51 R
19 R
47 R
17 R
56 R
56 R
62 B
10 B
52 R
53 B
52 R
111 B
111 B
45 R
1173 R
1128 R
1173 R
645 R
503 R
1173 R
1369 R
255 R
218 R
1173 R
1173 R
1367 R
1073 R
385 R
1480 R
43 R
43 B
169 R
43 B
189 R
43 R
31 R
43 B
44 R
43 B
199 R
43 R
10883 R
952 R
7159 R
20411 R
9635 R
4037 R
2263 R
13401 R
1843 R
17015 R
5543 R
1260 R
1036 R
36240 R
12437 R
253 R
2167 R
10013 R
590 R
1847 R
3287 R
4019 R
9549 R
2217 R
4909 R
3605 R
2221 R
18862 R
4015 R
9343 R
3433 R
7893 R
14294 R
6393 R
1892 R
615 R
789 R
4231 R
249 R
865 R
3001 R
139254 R
35873 R
139254 R
139254 R
139254 R
5403 R
139254 R
2643 R
139254 R
7836 R
139254 R
5007 R
110 B
110 B
110 B
110 B
110 R
110 R
260 B
110 R
260 B
68 R
68 B
64 B
68 R
79 B
1419 R
9861 R
1419 R
24 R
1419 R
15535 R
1419 R
1419 R
10375 R
1419 R
8297 R
1419 R
24 R
1419 R
745 R
1419 R
24 R
1419 R
2189 R
1419 B
25447 R
1419 R
1939 R
1419 R
24 R
1419 R
9562 R
1419 R
3369 R
1419 R
5020 R
1419 R
4719 R
1419 R
12356 R
1419 R
2335 R
1419 R
908 R
1419 R
12314 R
1419 R
8354 R
1419 R
4147 R
1419 R
3202 R
1419 R
24 R
1419 R
647 R
1419 R
20679 R
1419 R
1419 R
4582 R
1419 R
10722 R
1419 R
24 R
1419 R
19081 R
12 B
13 B
16 B
93 R
74 R
32 R
74 R
78 R
155 R
1408 R
1408 R
54 R
1205 R
111 R
908 R
620 R
1408 R
2422 R
12590 R
33966 R
11542 R
4330 R
30410 R
30 R
30 R
1210 R
9818 R
7426 R
15454 R
8934 R
19250 R
32790 R
4074 R
2906 R
9150 R
3238 R
4178 R
3854 R
2042 R
19214 R
15424 R
3330 R
3730 R
8574 R
2926 R
15882 R
2498 R
562 R
182 R
5470 R
16266 R
5598 R
9934 R
882 R
43970 R
5666 R
16 B
16 B
631 R
49 R
6383 R
25 R
175 R
263 R
13232 R
293 R
353 R
72 R
13363 R
6730 R
520 B
631 R
520 B
631 R
520 R
2765 R
520 R
9029 R
520 R
520 R
2751 R
520 R
2751 R
520 R
48 R
520 R
46248 R
520 R
2778 R
520 R
122 R
520 R
2738 R
39 R
22 B
39 R
451 B
483 B
451 B
451 B
451 R
10687 B
451 B
42891 B
451 R
16381 B
451 B
7051 B
451 R
451 B
9435 B
451 R
12509 B
451 R
34963 B
451 R
11533 B
451 R
16831 B
451 R
15009 B
451 R
49219 B
451 B
483 B
451 B
46139 B
451 B
62539 B
451 R
53371 B
451 B
17003 B
451 B
14075 B
451 R
51425 B
451 B
643 B
23 R
22 R
81 R
81 R
12 B
81 R
81 B
54 B
81 B
27 B
81 R
30 B
81 R
81 R
12 B
15 B
162 B
162 B
162 R
30 B
162 R
34 B
162 R
30 B
162 R
53 B
162 R
34 B
162 R
53 B
162 R
24 R
14 B
24 R
13 B
24 R
14 B
24 R
25 B
24 B
24 B
24 R
25 B
25 R
40 B
40 B
67 R
67 R
10 B
67 B
102 B
67 R
40 B
27 R
70 B
27 R
94 B
19 R
37 B
19 R
64 B
19 B
15 B
19 R
60 B
27 R
511 B
27 R
16 B
27 R
27 R
352 B
27 R
66 B
86 R
86 R
83 B
86 B
88 B
86 R
10 B
86 R
10 B
12 R
61 R
676 R
693 R
645 R
32 R
227 R
29 R
13 R
12 R
10 R
13 R
11 R
10 R
12 R
14 R
21 R
25 R
13 R
26105 R
121 R
9993 R
9833 R
167 R
184 B
167 R
167 B
2624 B
167 B
71 B
167 R
4985 B
167 R
172 B
167 B
67 B
167 R
3127 B
167 R
1928 B
167 R
67 B
167 R
107 B
167 B
74 B
167 B
174 B
167 R
2554 B
167 R
190 B
167 B
14454 B
167 B
1691 B
112 B
23417 B
3795 B
35016 R
35016 R
34321 R
35016 R
2751 R
35016 R
24181 R
35016 R
17 R
204 R
204 R
17 R
204 R
17 R
13 R
4321 B
4317 B
4321 R
4321 R
4273 B
4321 B
4321 B
4321 R
1143 B
4321 R
3037 B
4321 R
2029 B
71 B
71 B
10 R
13 B
10 R
24 B
10 R
10 R
30 B
168 B
168 R
168 R
48 B
168 R
50 B
12 R
16 R
30 R
16 R
39 R
39 R
93 B
28 B
93 B
93 B
28 B
222 R
40 R
5405 R
26849 R
9493 R
3267 R
7272 R
729 R
4244 R
25032 R
336 R
455 R
4577 R
17526 R
26839 R
613 R
17683 R
3634 R
3010 R
6808 R
193 R
15100 R
5469 R
10603 R
2005 R
6185 R
4362 R
20853 R
1726 R
3383 R
26827 R
16999 R
6870 R
15615 R
2531 R
513 R
1165 R
15013 R
1816 R
16 B
60 R
44 B
60 R
44 B
60 R
150 B
60 R
150 B
60 R
150 B
60 R
60 R
114 B
60 R
114 B
60 R
150 B
17 R
567 B
17 R
17 B
17 R
44 B
17 R
98 B
17 R
567 B
17 R
98 B
17 R
567 B
17 R
567 B
20 R
20 R
10 B
6396 R
680 R
6396 B
7466 R
6396 R
2699 R
6396 B
7472 R
6396 R
4367 R
6396 R
405 R
6396 R
2490 R
6396 R
11576 R
6396 R
1188 R
6396 R
5420 R
6396 R
698 R
6396 R
6396 R
3117 R
6396 R
6072 R
6396 R
11360 R
6396 R
2546 R
6396 R
6752 R
6396 B
7490 R
6396 R
12592 R
