arg con 45 198 0 8900 B
arg con 45 167 0 2000 B
arg con 45 249 0 1300 B
arg con 45 101 0 7000 B
arg con 65 130 50 100 B
arg con 57 161 0 4100 B
arg con 65 70 80 2400 B
file con 4 61 87 6900 R
file con 4 219 83 6900 R
file con 128 110 41 6000 R
arg con 116 85 83 2900 R
file con 8 74 54 4200 R
arg con 45 7 0 3500 R
file con 63 66 0 5200 R
file con 4 201 83 8800 R
file con 32 107 91 6500 R
file con 8 74 54 9500 R
file con 2 13 25 1700 R
file con 32 121 33 9700 R
file con 1 6 75 6700 R
file con 40 185 29 5000 R
file con 8 84 4 3300 R
arg con 116 15 33 1000 R
arg con 45 164 0 7500 R
arg con 105 11 33 500 R
arg con 108 64 50 300 R
file con 65 184 70 6500 R
file con 65 239 20 2800 R
arg con 45 20 0 9800 B
arg con 100 173 25 5600 B
arg con 114 196 50 1900 B
arg con 64 111 75 4300 B
arg con 45 226 0 6700 B
arg con 45 156 0 900 B
arg con 32 28 30 1600 B
arg con 45 216 0 2900 R
arg con 4 111 0 5800 R
arg con 65 16 50 9400 R
arg con 45 16 0 6900 R
arg con 111 57 30 8700 R
arg con 110 127 20 200 R
arg con 4 59 0 800 R
arg con 4 121 0 2700 R
arg con 65 2 50 2800 R
arg con 100 181 40 6000 R
arg con 102 255 50 3500 R
arg con 4 9 0 4200 R
file con 65 99 16 6200 R
arg con 111 146 80 2400 R
arg con 4 21 0 8700 R
arg con 102 142 50 5600 R
arg con 45 77 0 9600 R
arg con 111 246 80 6700 R
arg con 45 234 0 8600 R
arg con 4 43 0 1200 R
arg con 45 142 0 2700 R
file con 65 249 62 5600 R
arg con 77 162 0 400 R
arg con 13 51 50 400 R
arg con 112 14 12 500 B
arg con 101 157 75 3800 B
arg con 97 194 25 7200 B
arg con 45 117 0 7500 B
arg con 116 229 50 4100 B
arg con 112 94 12 3400 B
arg con 116 9 50 2700 B
arg con 121 138 87 7800 B
arg con 100 188 12 5300 B
arg con 45 12 0 9600 B
arg con 45 113 0 1800 B
arg con 112 169 83 3500 B
arg con 101 37 50 5800 B
arg con 108 127 33 6400 B
